-1 ______________1_____11____00000____0001_________________________
-1 ___________________0_1_____01____0001_______1_______1___________
-1 _________________1________100______10____0000____1__0___________
-1 __111_00____0011___0001___00111__0011_1__0______________________
-1 ___________0__1_____000____0111___0011______1___________________
1 ____1_______1_______111____010__0000000__0__10__________________
-1 _________________0_000____011_____111___________________________
-1 ___________________0_______011___0001_______01__________________
-1 ___________________000_____011____101_____0_____________________
-1 ____________01______0______1000____010______011____0____________
-1 _________________000_______111_____01_____010_____1_____________
-1 ____________________10_____111_1___0001______0_______0__________
-1 ___________1______11111__1_00_____0010___00__1__________________
-1 __________0_0_____0_0____1110______10______1_0__________________
-1 ____________1______010_____0000____0001_________________________
-1 ___________________0_______011____011____01______1______________
1 ______________1____001__01_11___1011000___1000___100_____0__0___
-1 ___________________0_______011_____01_____10_____1_0_______10___
-1 __________111______10_____1101_____00________0__________________
1 _________1________1_100____100_1___01011__100101___0__0_________
-1 ___________1_______1_______111____000_____1__0__________________
-1 __________________001______01_____1011____000_1___00______0_____
1 _______11_1__000_111_00_0010100____111____10_0____0___0_________
-1 __________0_______111_____0100_____00______10___________________
1 __1011____100__10110_01__11000__1_00101_000010__10011011_00000__
-1 ____________1______1_0____11000____01___________________________
-1 ________________0___000__0000_____0101____100____1______________
-1 ________________1_1_____11000___1_10011____101______0_______0___
-1 __________1________11______010_____000____01_0__________________
-1 ______10___11101___1000___1110___0000_____0001_____0____________
-1 ____________0_______0______10______0011_____0______0____________
-1 ____________0_______00_____01_0___0111___0____1_________________
-1 ______________0__1_100____11000__1_10____0100____00101__0___1___
-1 _11111_01_101110110001001000001110000011100001110000001100_0_00_
-1 ____________________01___1110____0110_____1_0___________________
-1 _________1________1_01___0_00_____010____1_001______01__________
-1 ___________1_______1_0_____10_0___10110__1010_0__01___01________
-1 __________0________01_____0000_____11____111____________________
-1 ____________________1_____001______10______110_______1__________
-1 _________________1________100______01____110_______0____________
-1 __________________01_______10____0000_______0______111__________
-1 __________________________110_0___0000____011________1__________
1 _________________000_______1011____111_____1110_________________
-1 __________________________000_____001____0_111__________________
-1 ___________0________00_____100_____100____1_01__________________
-1 ___01_______0_______10_____11_____1110_______1__________________
-1 __________________111______100_____10_____1_0___________________
-1 ____1_______1______000____0110____111_0____1____________________
1 __________01______111______111____00010___0__00___0___0_________
-1 __________________1_0_____000_____001_____01_____0______0_______
-1 __________1_______01_______011_____01______010_____0____________
-1 _____________1_______1_____111____011_____010_____0_____________
-1 ____________________01____000______011_____10___________________
-1 ____________________1______11_0____11101___1__0________0________
1 ________0_00__0__000_0___101111__10001___11110___001_0___001__0_
-1 ___________________________111___0111___000______10_____________
1 ______0_____00_____101_____011___0000_______0___________________
1 ___1______11_______1_______1000____01_____0______0______________
-1 __________________0000____010_____111___________________________
-1 ______________1_______1___00001____11101__1____0________________
1 ______0_11111_0____00111___000___011100___00010__0_0__1_0_______
-1 ___________1_______1_1_____11_____11000__10000__1__001______0___
-1 ______________1___1111____01000___001001__000_0_________________
-1 _____________________1____011______01______10_____1110__________
1 ______01____0_1______00___001101__111__0__1_______1_____________
-1 ___1___0__11_00___1100___1_100___1101_0__100000_1__1__1_________
-1 _____________________1____001____0_01_____010_____10____________
-1 _____________________1____011____0001_______1_______1___________
-1 _____0______1111_____111___10000___0100__111_0_0_0______0_______
1 __________1_0_____1100_____10______01___________________________
-1 __________0_______00111___01111____010______1_0_________________
-1 _____________1_0__0__10____000_1___00011_1000__1_0______________
-1 ___________1_______1__1____1010___1000____11______1_____________
-1 ___________________1______010_____001_____00_____0__0___0_______
-1 ___________1_______1111___111______11____0000____0_0____0__111__
-1 __________________1_______110_____101_____0001_______0__________
-1 ____________0_______001____101_____100_____10___________________
-1 ____________0_______0______10_____110_____000___________________
1 _________________0_______10111_____01______10_____10____________
-1 ______1____1110____000_____001___0001_____0001_____0____________
-1 ____________011____0000____10_____110_____100____1______________
-1 ___________________0111____10_____101_____0_____________________
1 ______________0______0_____100___1_00___111101_____1_0_______10_
-1 _________________00000_____100_____100_____1____________________
-1 ___________________________10____00000______1_0______1__________
-1 ______________1____001_____00_____1110____1_______1_____________
1 _________0________011______011_____001_____001_______1__________
1 ______________0_____1000___10______11______1____________________
-1 ___________1_______1______0111___0_000__________________________
-1 ___________0__10___0_10___00100____110_0_000000_____11________1_
1 ____________________1______11_____1000____1_0_____1000________0_
1 _____________________1____001____1110_____0__0__________________
-1 ___0________0_00__11100___11001____001___00010____0__0__________
-1 ____________0_______00_____100_____0110______1_0________________
-1 ____________0_____0_00____111_0____100____1_____________________
-1 ___________0_1____0_1_1__1011011__110___00000___________________
-1 _________________10_______0111____01111___0_____________________
-1 ___________________________111___0_11___0001_____0_0____0__111__
-1 ___________________01_____001_0___10111_____0___________________
-1 _____________________1___1111____0000_____1__0____1_____________
-1 __________01_______000_____10______11______1____________________
-1 ____________0_______011____10______01_____01____________________
-1 ___________________01_____111______11_____0000___0______________
-1 ____________0______0______00000____11______1____________________
1 ___________0______0000___0_0111____011______1___________________
-1 _________01_______0_11__10111_0__01010_0_0111111_010_0_100000___
-1 0_______11111____10_1___01011____10000____0______0______0_______
-1 ____________________10_____10_____1001____0___1_________________
-1 ____________000__1__0_____110_____11101___0_0_0__0__0___________
1 ___10____0100_____110_____110______10_____1__0__________________
-1 __________________111______110_____00_____00_____001_____111____
-1 ______________0___01_0___0_0100__10111____0001____0__1__________
-1 _________________1___0____1001_____10______10___________________
1 ___________10____0_0_____00111___0_011_______1__________________
-1 ___________________01______000_____11_____1_____________________
-1 __________________0________00____00011____001____011____________
-1 __________1________1_0_____001____110_______0___________________
-1 _______0_____101____10_____110_____000__________________________
-1 ___________01______1_____1100_____000_0___0000______0___________
-1 ___________1_______110_____101___010011__0000____0_10___________
-1 __________________11100____100____110_______0___________________
1 ______________0___01_00____1000____110____11____________________
-1 ___________0__1_____01___10100____1000_____1____________________
-1 ____________________1_____00001_111111_____10_______01__________
-1 _____________10______0____0001___0101___0_1______01_____0_______
-1 ___________________1_0_____10____010111__001_____00________0____
-1 __________________________0111____0000____01____________________
1 ______0______0______01_____101_____1111___1_____________________
-1 __________________10______000______01______111______10__________
-1 ______________0______0___1110______01______101_______0__________
-1 ____________1______110____111_____1000_____0____________________
-1 ____________________1_____011_____111___000_____________________
-1 000______0______0001_0____0010____0001_0__001101__0_000______0_0
-1 ____________________1______11______0111___0000_______0__________
-1 _________________1_______01111____001______0____________________
-1 ________1_000____1_0____0_110______010____00000____1_0__________
-1 ___________________000_____00_1__00011____1_1_0___1_1___________
-1 __________1___0____1__0____0010____01___________________________
1 ___________________________111____0011_____0_1_____0____________
-1 __________________________000______00____1111________1__________
1 __________________________000_____1011______0_______100_____1___
-1 ______________1_____11____0000_____010______0______0____________
1 ____01___000001__001000__0101111_111111_111_11__________________
-1 __________1______0000______111_____01___________________________
1 __________10_____0_10_____001____1_001_____1000___1______1______
-1 __________________10_0_____001_____01______0_______0____________
-1 __________________________00000___101____10_____________________
-1 __________________0_01_____011____110_______0_______01__________
-1 _____0____1_0______100_____100____111_0___010___________________
-1 __10___0___1000____00010___0101____11100__111___________________
-1 ____________0_______0______10______1000____10_1____0____________
-1 __________________0________011_____101____1__0________0_________
-1 ____0______101____110____1_10_____1000___11110_____1_00___1____0
-1 ____________________10_____111___0001____00101____1_0_______01__
-1 ______________1______1____0001_____110_____1_10_________________
-1 __________________0________011_1___01000___1_1__________________
-1 ____________1____1_11_____1000____011____0______________________
-1 ___________________0_______101_____1101___1___0_________________
-1 __________0___1__100000___101______11______110__________________
1 _01______01____0_010__00_0100000001000_0__1110____01_10____01___
1 _____________01___0_01_____01_1__00101____1_1____1_10___________
1 ________________________0__111__10111_____1_____0000____________
-1 ___________0________0______110_____1111____0_1____0_____________
1 10_0____100___1_101__1____111111__1111____10__1___01_____0__1___
-1 __________________1000____110_____0000______1___________________
-1 000____0__0__00__001001_0110001_00000000000_______00______0_____
-1 ____________0______0_____1110_____101_____0_____________________
-1 ___________________1111___010______000____010_______0___________
-1 __________________0_1_____111______10______100______01__________
-1 _________________________0_111__11011_____000______0_______0____
1 __________10_____1_0____1_0011____001_____00_0_____0____________
-1 ____________________0_0____100__11110_____0_01____0_01__________
-1 ___________________1______010______01____101_____0______________
-1 ____________0_______00_____10_____101_____01_____01_____________
1 ______0____0_0_____0001____10111_0001____1_001______01__________
-1 ___________________000_____100_____110____1__0_______0__________
-1 ______________________0____110____110______001__________________
1 10______101___1_101__1____111111__1111____10__1___00_____0______
-1 __________________111______1111____10000___0______0_____________
-1 ____________0_1___0_000___001_0___1111____1_0___________________
-1 ____________________1______11_____1000____1______010______1_____
1 _____________1______1______101_____01_____0001____0_____________
1 ____________1______111____11111____111______1___________________
1 __________1________100_____010_1___00111____0000_____0_0______0_
1 ____________________10_____10_____101_____0_01___01_____________
-1 __________1________100_____001_____00_____000___________________
1 __________________01______000____1000___1__10___________________
-1 ____________________10____000______0111______1_______01_________
-1 _____0____010____0_11_1___000000___0101___01_1_1________________
-1 ___________________1______010_____0000____01____________________
-1 ___________________01______01_____101_____0_____101_____0_______
-1 ___________________0______00000__0111___________________________
-1 ___________________10______1110____001______0000___0____________
-1 ___________________000____011____0111___________________________
1 ___1__1__001000___0000_____00______10_____010______1____________
-1 __________1________100____011_____1011______0___________________
-1 ________________________0_000____0101_____01_____01_____________
-1 _________________1_1_____0010______01_____01____________________
-1 __________1__1_____1_1_____011____000_____1__0__________________
-1 ____________0______00_____110______010_______1__________________
-1 ____________10_____01______00______110____1_____________________
-1 _____________________00____1110___100__0_1_10_______11_______1__
-1 ___________________10000__110100_1111__0__0101_____1_______1____
-1 ___________1_______1__0____110____110________0__________________
1 _0______00_______01_1____1111_1___1010____00000_________________
-1 00__1__0_00_1_0___10000_1_110_1__10010_1__0001____0___1_________
-1 ___________0________00_____110_____010______1___________________
-1 __________________1_01____001_____011____0______________________
-1 ____________________1______11______11___00000______0________0___
1 _0_01_____0111_____1111___011111__0100_0__00______0______0______
1 ____________________1_____011_____10000_____0___________________
-1 _______0__1_0_0____010____0101___0_01___________________________
-1 __________________________000_____000_1___00010_____0_0_____0__0
1 ______________0_____101____10______10_____010______1____________
-1 ___________________1_0____0100____1110__________________________
-1 0000____101011___001011___1000001100010_1100010___1110______0_0_
-1 _____________________1____011_____0111____0_0___________________
-1 __________1______11_0_____1001_____10______1_0__________________
-1 __________0________0_____1110_____100_____000___________________
-1 ___________________________10______10______10___________________
1 __10_______0______10111___100______1101___101_0_____1___________
1 _____0_______00______0_0___11000___111_0___1_00______0__________
-1 ____________1_0_____10___111000__1101____111_0____01____________
-1 ____________________1______11______010______0________0__________
-1 ____________________0______101_____0001______1_1________________
-1 _________________1__1____0001______01______10___________________
1 ____________1_____11__0___1100____111101___00000__0_____________
1 ___________________________111_____111___11111_____1_______1____
1 _____0___1110____0_11_1___000000___0101___00_1_1___0____________
-1 ___________________0_______00_____100____111101____0__0_________
-1 _________10___0__110_0___0100_____10100___011_1__01_____0_1_____
-1 ____________0_______011____10______010_______1__________________
-1 __0_0000__0000100_00101011111000_0001000__000000___0_0_0________
1 _____0_______00______0_____101_____111_____1_1__________________
-1 ___110______1000___0000000000010__101000_1111000_01111_00111111_
-1 ____________________10____010_____0011____000___________________
-1 ____________________1____0001______11_____00000_________________
1 _________________0_0_0__000001_____01______11_______1___________
-1 __________0___1___1001____11100____0100___000_00__0001_0__0_10__
-1 _____________________0_____100____11100__111_0_0________________
1 _____________________01___0001_____101_____1_0________0_________
-1 ____________0_______0______00_1___000000___11_1_________________
-1 ___________________________111_____1100____1_0_______0__________
-1 ____________________10_____110_____000_____01_______10__________
-1 ____________________10_____10____0_01_____01_____110____________
-1 _________________0_10_____010_0__11010______01__________________
-1 ______1__1___11___1011_____01____0000_______1________1__________
-1 ___________________01______100_____1101___1__0_______0__________
-1 ____1_______1_______1111___11_1__1111101___1__0_____0000________
-1 ___________01_1___1101____110_0__1100011__0_0___________________
-1 __________0_1______01______0100____0100___1001____00____________
-1 ___0_1_____0_1___1_00100__1010____101_0___10______10____________
1 ___________011______11_____110_____11_0___000___________________
1 __________1________11______11_____101_____0______00_______0_____
-1 0_0___1__0_011____0100_0___10000_01100000110111__0011111_001_0__
-1 _________10_______1_______010______00____1110___________________
1 __________1________100_____000_____10_0___1_0___________________
1 __________1________11_1____0000____01___________________________
1 ____________________11____0010_____10______011____0_____________
-1 ____________________1_____011_____1000______01__________________
-1 ______________0___1_10___0011___11011______01_______1___________
-1 ______________1_____11____00100____10______0______0_____________
-1 ___0_0_____0001____011_____1100___1010_0__1000______1_______1___
-1 _0________00_____1_0______1011___0_01______01___________________
-1 ____________________01_____10_____110_______000_____0______0____
-1 ______________0___01100___00000____110____11____________________
-1 ____________________10_____1110____000_0________________________
-1 _____________1_______1____0001___1011____00_____________________
1 _0_______0_______010_______101____1110__________________________
-1 ___________________01______00______0101______10_________________
-1 ___________________0_______101_____0111___01____________________
-1 ___________________________10______00_____011________1__________
-1 _____________0_____00______01_1__00011_____11_______1___________
-1 __1___00_000_00___000111_0_011_____011_____1__1___11_______1____
1 ____1_______1_11__11111____111_____11111_11111_______1__________
1 ____________________000__11101____1101_____001______01_______0__
-1 __________________________0111_____000_____111__________________
-1 _1______11______000_1___11011____1011_____1______10_______0_____
-1 ___________________________111_____010___110_______0____________
-1 ____________0____1_0______010____0011_____01____________________
-1 ______1__1__010___1_10_____1000____011____0111______1___________
-1 ___________0______101______00______000___111____________________
-1 ____________________0______101_____101____010_1____0______01____
1 ____111____0_1______10____00000____01_____01____________________
-1 ______________1_____111___0001____110________0__________________
-1 __________0_____1_0______1000_____111___________________________
-1 ____________________1_____011______01_____100____1______________
1 _________________0___1___1011_____100_______0___________________
1 __________1_0______10_1____1000___100_____100_____11________1___
-1 _____________________0____000011___1111____1____________________
-1 __________________________0111____011_____000______10___________
-1 ____________0______00_____010______10______1_0__________________
-1 ___________________01______01_____101_____00_______0____________
-1 _________________10_1_____011_____001_____0_____________________
-1 __________________________0111____1010______0______0____________
1 __________________0_10__000100___01000__0001______0_1___________
-1 __________________1_10____110_____101_____0_____________________
-1 __________________________00000___10100_____0_0_________________
-1 _____________1_______1_____101____1100______000_________________
-1 __________________________0111____001_____0_010_____111_________
-1 ___________________________10_____110_______0_______01__________
-1 ___________0____11_010___1100_____110______000____0__1__________
-1 ___________________________10_0___1110____000___________________
-1 _________________000_1____001_____101_______1_______1___________
-1 _________________________1000_____000____0010_______1___________
-1 __________0______1_0______110______10______10___________________
1 ________0_111____1_00___1_00000__110001__01000____0001___0000___
1 _____________1___000_1_____11111___01___________________________
-1 __________________1_0_____1101____110_______0___________________
-1 _________________________11111___00000____01____________________
-1 ____________________1______11______01____10101___0___0__________
-1 ____________________111___000_____0000____01____________________
-1 ___________________01______00______110____11_____1______________
-1 ___________________0______0111___0_110____1__10_________________
-1 ___________0______0_011____010_____001________1_________________
-1 ___________0______1_0_____0100_____11______1____________________
-1 __________1__0____1100____001_____1011_____001_______01_________
-1 ___________________________10___11110_____1_0_____1_____________
-1 ___________________1______010____0000____1000___________________
-1 ____________0______00______00_____01111__00001___1______________
-1 _______0____0_0_____00_____10_____1100______1_0______1__________
-1 _01______01__1___01000__001101100_11100_0111_00_0110000001_1___1
-1 ___________________________10______0111___000_0_________________
-1 __________________100_0___01001____011_1_0000000_111111___1_111_
-1 __________________11111____10______000__________________________
-1 _________________10_______000_____011_____0_1___________________
1 __________1______111_0_____010_0___0110____0_0_____0____________
-1 ___________________0_______001_____011____10_1__________________
-1 __________1________1_______011____001____0_0____________________
-1 ___________00______00______01______001_____0__1___0_____________
1 ____110_____11_____1101___1010___10000_01_11000______0__________
1 _____0_______00____010____11111____000__________________________
-1 ______1____0_11__11001_____000___010000__111__0__1111__0___1____
-1 ______________________0____11000__11110_____001_________________
1 ___________________________111_____11_____010______000______000_
-1 ___________________0111____00_____1000____1_______1_____________
-1 __________________01_1____0100_____01_____011____0__1___________
1 ___________________01______011____0010____10_______0____________
-1 ________1___1___000_1_____01100_0000000__111_0_0011_____1__1____
1 _____1___1_0000___1_000___101____1111____0__1________1__________
1 _________________1__10____100_____011____0______________________
-1 _0________0_______10_______1000____01___________________________
-1 __________________1______1110______000____0001__________________
-1 _____________0______0_____0000_____11_____11_______1_______1____
-1 _____1___111_1____1111100_11010000_1101_00011_0_0100__100__0____
-1 __________________1______0000_____101_______010_______1_________
-1 ______________1_____01_____100_____100____1_____________________
-1 __________________0__1___1101______10______1_0__________________
-1 ______1______1_____01______01_____101_____10_____1______________
-1 __________________________000___11011_____0_11______1___________
1 ____________________1______11____0001_____0_11___00_1_____0_____
-1 ___0______100______0101___101_0____01___________________________
-1 ___________________________10_____110_____010_______0_______0___
-1 _______________1__00001___0001____0010____010____00000__________
-1 ____________0______0011____00_____101_____1_______1_____________
-1 ______________1______1_____110___00000__________________________
-1 _1__0_____10011___1101___1_11___111111___111011____10111__1_0000
-1 __________1________1_1_____0100___010____0___0__________________
1 _______1___0__1_____011____110_____000__________________________
-1 ___________000______10_____1100____11______1____________________
-1 __________________1__00___1100____101_____001______0____________
-1 ____________________1_____011____0_0111___0_0______0____________
-1 _______0_1__100___1100____10000___0111____0_11____0_____________
-1 _________1________110_____1111__0_1110__100010___10_001__000___1
-1 _________________000_______111_____01_____01____________________
1 ____________________1______11_0__000101___1_0_____1__0__________
-1 __________________0______0100_____110_____100____1______________
-1 __________________01_1_____11_____0000___0__1_______1___________
-1 _____________1___1101_____10000_001010___0000____0_0_0_____0____
1 _______1______1______1_____110___1_100__111000_____0_0_____0_111
-1 ____________________1____1111_____011_____0000__________________
-1 __________________1_______01000____000_____11_______1___________
1 ___________0_____0001______01______01____111____________________
1 ____________0_______0______011____0000____1_____________________
1 ______________________0____110___0010_____1_0___________________
1 ______1____1_1____1110_____100____0000____0______0______________
-1 _____________________0_0__000111__00100___0_000______0__________
-1 01_______01_0___0110__0_011000001100000__10110__00_00_1_0_______
1 _0_______00_______011____010000___1000___1_1____________________
-1 ___________________101____001_____011_____0_______0_______0_____
-1 ___________________________1110____010____000___________________
-1 _1________11_0____110_0____010____00011___0__001__0___0______1_0
1 ___________1_______11______11_____101_____0______00_______0_____
1 ___________________1_______110_____001____000___________________
-1 ___1_______1______0101____0010___1000______000______0___________
-1 ____________0_______000____00_____00011___1_1______1____________
1 _____________1_______11____111____00000____0_1_____0____________
1 __________________1110____000_____011_____01____________________
1 _____________0____11000__00000___01101___11111_____0____________
-1 ____________________1_____011_____0010____0__1____0_______0_____
-1 __________________1_1_____111_____1000___1000_______0___________
-1 __________0______0_010__0_1100____1000____1_______1_____________
-1 __________________0_0____00000____00010__001111_________________
-1 ______10______0____0101____10_____111___________________________
-1 _____________1___0_0_1____00000____11_____1_____________________
1 ___________________000_____000_____010_____01_____0_____________
-1 ___________________01______01______01___________________________
1 _0________01_______11_1____1000____01_____01____________________
1 _0_______0_______00000_____011____110________0__________________
-1 ___________10_____010_____011____000100__000001__1_000__________
-1 _________________000______0101___0_110___011010__001__1__0______
-1 __________0__0_____00_____010______1000____1__1___111___________
-1 __________________1_______110_____110____0000____1______________
-1 ______0_____10___00000____0111____001_____010______000____000___
-1 __________0_______0___0___0010_____001_____0_1_____0_1__________
-1 _____________________0____1100_____010____0_1___________________
-1 __________________1000_____100_____000__________________________
-1 _________________1________100______011____01_0__________________
-1 ___________________000_____111____110________0__________________
-1 __00__1___00_11__01001___1101______00______1_0____10____________
-1 _________________1___1____101_____010____0___0__________________
-1 ___________________01_____100______110______0______0____________
-1 ____________________1______11______11_____110___0000______01____
1 _____________________0_____101___0001_____0______111____________
-1 __________________111______01______00_____10_0__________________
1 _________________1________100_____1011____0__0__________________
-1 __________1__0_____10______01_____100______1_0______1___________
-1 _____________0_____00______01______01____111____________________
1 ___________________101____001_____011_____0_____________________
1 _____________________1_____11_____000______10_____01____________
-1 ___________1_______1_1_____11____11101___010_01_0_0___0__01_____
1 _____111___1_10____0000___0000_____001________1_________________
-1 ______1_____0_1____11010__010_0____11__0___1____________________
-1 ___________________0_0____1101_____01___________________________
-1 ______1___0001____01101__0_101_____110_____1__0___1____0_1______
-1 _____________0_____10_____101___11011_____0_____________________
-1 ____________________0______101____110_______000_________________
-1 _____0______00______111____10______10______10___________________
1 ___1___1___0101____0011_000000____1110____1______1______________
1 ___________________0_1_____010_____01____110_1_____0____________
-1 ___________________0_______011____001____0_1______1_____________
-1 __________11_0_____100_____010_____000__________________________
-1 ____________0000___00001___0010____01100___1__0___101_0__1___1__
-1 __000_____1_0___11110______1000____010_______1__________________
-1 _____________1______110____110_____01_____000_____00_0____0_____
-1 _____________________1____0001_____010_____1__0___10____________
-1 ____1_______1____0011_____0111____0011____0_01____0_____________
-1 ____________________000____101____1011____0_010_________________
-1 _____________1______11_____10____0000_____000___________________
-1 _____________1_______1____0011_____01_____110____1______________
-1 __________1______1_101____10000____101_____1_1____01_1__________
-1 ____111______10____0100____1010___101__0__0_____________________
1 ___________________01______10_____1110____01_____01_____________
1 _________________0001______101____1100_______0__________________
-1 ___________________000_____00______010___1111___________________
-1 ___________________________10___1111100__10_01___00001__________
1 ___________________0______11000____011_______1__________________
-1 ______________1____0000____010_____100____1_____________________
1 _0______00_______01______1110_____1000_____111__________________
-1 ____________________1_____011_____0011____0_0___________________
-1 ____________0__1_____01_00000000___01______1_1____10____________
-1 _0________0________01______10_____1000__________________________
-1 _____________0______0_1_0_0000__11101_0___01_______01___________
-1 _____________1____0_11_0___0110____0111__0000_1_________________
-1 _____0____00000___00_01_11010110_010111_0111_1__000_1___00000___
-1 ___00000001_0000_00100001010100__000000100111_1_000_1111000001__
1 _____________________10__1111000___01______0_1_____0____________
-1 __________________1_0_0___1100____110_____10111___0_11_____10___
-1 ____________10_____01______01______10_____11_0___1______________
1 ______________1____0_11____1001____100____1_____________________
1 ______________0_____1000___10______11____111_______1_______1____
-1 ___________________01______0100___100______0____________________
-1 ___________10______1______010_____000_____000___________________
-1 __________10_______0_______011_____01___________________________
-1 _________00001____0111___1_00___110100_____0________0___________
-1 ___________________________10_0___1110____010___________________
-1 ___1____01111____001_____1000____1_10______101_____1_0_____1____
-1 __________________1110_____10_____1011____0_0___________________
1 ____________________0_0____000____0101____11__1_________________
-1 ____________________0______100_____11_0____111__________________
-1 000_1___0001111_00001100000110___00100__000011__0_0___1_0_______
1 ___000__1__10___000000010_110010_0_1000___01101____1_111____1___
-1 ___________________000_____00______01_____1001________1_________
-1 ___________________010____0111___0_01___________________________
1 ____1_0_100000__111000__110110001111100000111111_0_011____0_111_
-1 _______0__0___0___0010__000101__0000111_0_0111110011_0000_110___
-1 ____________________0______101___01111___0__0____0______________
-1 ___________111____01111___01111__000101___0__10_________________
-1 ____________________0______101_____100____1_____________________
-1 ______1__00001___000100__000010___111111____1_0_________________
1 _1________1_______1110_____11______0100_____101_____0___________
-1 ____________0_____0_0______00______0111____0______10_____1_0____
-1 ___________________0______1101____1100_______0__________________
-1 ___________________________10_____111_______010_______0_______0_
-1 ________________0__1_0___0110_____0011____0_____________________
-1 ____________0_0____01_0___01010___1100_____1_0__________________
-1 ___0_______00______00_____0000____100____100______0_____________
-1 ___________________01______10______110____1_0______0____________
-1 __________10_____00000_____011_____01___________________________
-1 ___________1_______1_______101____0100_____00_______0___________
1 ___________________0_1_____011_____000____10____________________
-1 ________0________0__1_____001______01____101_____0______________
1 ______________0___0_110____01000000000____100______0____________
1 ____________________1______11_____101_____0______00_______0_____
-1 _____________10______0_____101_____011_______1__________________
-1 ______10______0_____101____10_____101_____0_____________________
1 _____________1_____0_1_____001_____01_____010_____1_____________
-1 _________________000_______101____1110_______10_________________
1 ____________10___11110____100____1000____00_10__________________
-1 ___________10______110___1_101____11101____1__0_________________
-1 _________1_1______1000_____10_____110_______0___________________
-1 _1_0______10_1____11010__011100__000000_____1______1____________
-1 ____________________1_____001______000_____111__________________
-1 _________________10__0____0001____010_____01100____10________0__
-1 _____________________000___1010___111___________________________
1 __________________1______0000_____101_______01__________________
1 ____________0_______011____101_____010____01____________________
-1 0______0_0_1_0000_0010000000010000000010_00000010000_01_0_0_000_
-1 ________11_______1001_____1101____1110___01_011__000____________
-1 _________________000_______011_____10_____11_0___1______________
-1 ___________01______011_____0101____00__1___0______0_____________
1 _____________0_____0_0_____110_____100____1_____________________
-1 __________1________110_____00______01___________________________
-1 _____________________0____0000_____0111_____1___________________
-1 ______________1__1___1____10000____10______1_0__________________
-1 _____________0__010_0____0101___00010_____11_0_____111__________
-1 ____________00_____00_____000____1000___111_0____1______________
-1 ___________________01______01______01______01_____0__1__________
-1 0_1_11100001001_0011101101_0111__01001____10101__010010____0__10
1 ___________________0_______00____1101______011_____0_1__________
1 ________10_______10____1_110001____001____001____0_10_____1__0__
-1 ____________________01_____10______10_____100____1__01__________
1 ________________11111____1101_____110____011_0___1__1___10______
-1 _________01_______0100___00011____001_1____00________0__________
1 _________________01_______010_____10111___1_01____1_____________
-1 ___________1_1____0010____00001____0000___000_1___00_____0______
-1 _1_0_____000_1_____1_1_____111_____1111___1______1______1_______
-1 _____________________11___0001____100_______0___________________
-1 01__1_0__011_0_00101111111000011__00000___0____0________________
-1 __________________111______11______011_______000_____0__________
-1 ____________________1_____0000____101_____1_______1_____________
1 __________________0__1___1101_____100_____1_0_____1_____________
-1 __________0_______00____0000000___000_____000___________________
-1 __________________________000______001_____101______00______0___
-1 __________________0__1_____01_1___0001___1001_____0_____________
-1 ______________1__0_001____0111_____00_______0___________________
-1 ______________0_____101____10______110_____10_0_________________
-1 __________1________100_____010_____01_0_________________________
-1 ____________01_1____0_1____1000____11____1111________1__________
-1 ____0_______01_____11____0010______000_____10___________________
1 _________________000_______10_____101_____1_______1_____________
-1 __________0______1_0______100______01______0_______0____________
-1 ___________________01______001___00010_____1________1___________
1 ____1____0_1______011_____001____0_10______1_0__________________
-1 ___________________01______00_____1010_____0_1__________________
-1 _____________________1____011______010_____10_0______0______0___
1 _____________________0_____100____11101___1___0___1_____________
-1 __________________________000_____011_____01____________________
-1 __________________10______1001____10100___00000_________________
-1 ___0___0___1010___1_1000_1110101__1000__11100_0__001____0_______
-1 ______________1____001_____010____0110___0______________________
-1 _________0_01___1111110__101100_1111000___00_____001____0__1____
-1 _________________000_0___11111____111_____01____________________
-1 _____________________0____0000_____1111____1_01_________________
-1 ______0______0____0_0______011____111_______1_______1___________
1 ____________________10_____1000___1000____1_______1_____________
-1 ___11____11010__011011__00_1111_00001_1_0100000_0_00001_000000__
-1 ___________________________10_____1111____0_1___1110______0_0___
-1 ________________11_______1000_____110________0__________________
-1 __________________0________011____011____0__1_______1___________
-1 _____10001___00__1__010__11111____1011_____0__1_________________
1 ____________________10____0001____00001___01__11_0______________
1 ___________________01____0000______010_______1__________________
-1 ____________________1____1010____1100____101_0___0______________
-1 __________1________1_0____1101_____01_____000____0______0_______
1 _____________0_______00___00000____0100__111110____01___________
-1 _________1________1________1000____11______101______0______10___
-1 ___________________0_1_____01_____010____011_0__0_______________
1 _________________1________100______00______011_____0____________
-1 ___________________0__0____0000__00010____0111_____1____________
-1 _____________10____000_____001_____011_______1__________________
-1 ___________________10_0____100____010______11________1__________
-1 __________10_______0_______011_____001_______1__________________
1 __________________0_1_1__01111__00111____01111______10__________
1 __________________1_10____110____1101_____0_0___________________
-1 ____________________1______11____1_111___00000_____1_______1____
-1 __1_______1_0_0___100011___1000___101_____0_____________________
-1 ___________1_1____0000_____10_____101_____0_____________________
-1 _____________1___0__11___10111____100000__1_0_____1_____________
1 ____0_______00______1000___11______11_____1_____________________
-1 _____________1____1__1____0101_____00_______0___________________
-1 __________________1__0____1100____1000______01__________________
1 11111____10_1___00101___000111___0001_1_10000000101011101_1_0__0
-1 ___0____1_00_____0_0____000001____11111___0_____________________
